iter,firing_rate,mean_abs_dW
638,0.0,1.0456228665134404e-06
639,0.0,1.043531256073038e-06
640,0.0,1.041446466842899e-06
641,0.0,1.0393687261966988e-06
642,0.0,1.0372910992373363e-06
643,0.0,1.035213358591136e-06
644,0.0,1.0331402791052824e-06
645,0.0,1.0310767493137973e-06
646,0.0,1.0290176533089834e-06
647,0.0,1.0269609447277617e-06
648,0.0,1.0248975286231143e-06
649,0.0,1.0228546898360946e-06
650,0.0,1.020809804685996e-06
651,0.0,1.0187579846387962e-06
652,0.0,1.0167245818593074e-06
653,0.0,1.0146890190299018e-06
654,0.0,1.0126651659447816e-06
655,0.0,1.0106319905389682e-06
656,0.0,1.0086243946716422e-06
657,0.0,1.0066004278996843e-06
658,0.0,1.0045858971352573e-06
659,0.0,1.0025760275311768e-06
660,0.0,1.000575707621465e-06
661,0.0,9.985774340748321e-07
662,0.0,9.965699518943438e-07
663,0.0,9.945856618287507e-07
664,0.0,9.926017128236708e-07
665,0.0,9.906106015478144e-07
666,0.0,9.886286989058135e-07
667,0.0,9.86647023637488e-07
668,0.0,9.84674557003018e-07
669,0.0,9.826998166317935e-07
670,0.0,9.80748382062302e-07
671,0.0,9.787806902750162e-07
672,0.0,9.768199333848315e-07
673,0.0,9.748592901814845e-07
674,0.0,9.729172916195239e-07
675,0.0,9.70972905633971e-07
676,0.0,9.690332944956026e-07
677,0.0,9.670983445175807e-07
678,0.0,9.651516847952735e-07
679,0.0,9.632260571379447e-07
680,0.0,9.612980420570238e-07
681,0.0,9.593817367203883e-07
682,0.0,9.574631576469983e-07
683,0.0,9.555444648867706e-07
684,0.0,9.536376524010848e-07
685,0.0,9.517156058791443e-07
686,0.0,9.498285180598032e-07
687,0.0,9.479274467594223e-07
688,0.0,9.46031036619388e-07
689,0.0,9.441392876397003e-07
690,0.0,9.422453786100959e-07
691,0.0,9.403617582393053e-07
692,0.0,9.384795021105674e-07
693,0.0,9.366053177473077e-07
694,0.0,9.347311902274669e-07
695,0.0,9.328663850283192e-07
696,0.0,9.310015229857527e-07
697,0.0,9.291356946050655e-07
698,0.0,9.272778243030189e-07
699,0.0,9.254178507944744e-07
700,0.0,9.23577431422018e-07
701,0.0,9.21720925362024e-07
702,0.0,9.198830070999975e-07
703,0.0,9.18045088837971e-07
704,0.0,9.162073411062011e-07
705,0.0,9.143717534243478e-07
706,0.0,9.125489555117383e-07
707,0.0,9.10715868940315e-07
708,0.0,9.088979027183086e-07
709,0.0,9.07077605916129e-07
710,0.0,9.052643008544692e-07
711,0.0,9.03455656953156e-07
712,0.0,9.016469562084239e-07
713,0.0,8.998464977594267e-07
714,0.0,8.980496204458177e-07
715,0.0,8.962537663137482e-07
716,0.0,8.944592195803125e-07
717,0.0,8.926681402954273e-07
718,0.0,8.908841095944808e-07
719,0.0,8.890976914699422e-07
720,0.0,8.873275874066167e-07
721,0.0,8.855516853145673e-07
722,0.0,8.83779421201325e-07
723,0.0,8.82005849689449e-07
724,0.0,8.802440447652771e-07
725,0.0,8.784857072896557e-07
726,0.0,8.767261192588194e-07
727,0.0,8.749724429435446e-07
728,0.0,8.732247351872502e-07
729,0.0,8.714769137441181e-07
730,0.0,8.697349471731286e-07
731,0.0,8.679965617375274e-07
732,0.0,8.662591994834656e-07
733,0.0,8.645266689200071e-07
734,0.0,8.628010732536495e-07
735,0.0,8.610732038505375e-07
736,0.0,8.593522693445266e-07
737,0.0,8.576337222621078e-07
738,0.0,8.559162552046473e-07
739,0.0,8.54211805290106e-07
740,0.0,8.524943950760644e-07
741,0.0,8.507980737704202e-07
742,0.0,8.49094760724256e-07
743,0.0,8.473936645714275e-07
744,0.0,8.456996738459566e-07
